blueWins,blueFirstBlood,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,redKills,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,bluePredWinrate,redPredWinrate
1,1.0,18725.0,2383.0,1592.0,44.0,4.0,7.0,2.0,17133.0,2.0,33.0,28.6,1699.9,1461.6,0.2501328823387292,0.12333897076588547,0.5025477235083746,0.4714591929816119
0,0.0,18894.0,492.0,-187.0,-24.0,4.0,4.0,2.0,19081.0,2.0,30.7,33.1,1643.2,1594.0,0.1288717081420633,0.18514133848755734,0.4941675688249041,0.5004584257042074
0,0.0,16830.0,-1346.0,-1380.0,-36.0,3.0,10.0,4.0,18210.0,5.0,29.4,33.0,1575.8,1710.4,0.19364580816622373,0.23268905532737374,0.509647251969394,0.5030221196893755
1,0.0,19139.0,2872.0,2046.0,14.0,5.0,10.0,2.0,17093.0,2.0,31.5,30.1,1788.9,1501.7,0.1532978980430056,0.1966658613191592,0.4843965421173271,0.5036307769535168
1,0.0,17679.0,821.0,-27.0,6.0,4.0,6.0,2.0,17706.0,4.0,31.3,30.7,1622.7,1540.6,0.1968349842957236,0.1568494805508577,0.4991181856711315,0.4853496411434821
0,0.0,19421.0,-683.0,835.0,13.0,1.0,2.0,2.0,18586.0,2.0,34.1,32.8,1530.2,1598.5,0.18951437545300795,0.09681082387050012,0.4992974921120951,0.4841660242106878
1,1.0,18091.0,-17.0,-1258.0,-35.0,1.0,2.0,0.0,19349.0,0.0,32.1,35.6,1531.6,1533.3,0.2466054602561005,0.16958202464363373,0.4936965656842774,0.513822261261761
0,0.0,16983.0,-2519.0,-2392.0,-43.0,0.0,0.0,2.0,19375.0,2.0,31.2,35.5,1463.0,1714.9,0.2509060159458807,0.14515583474269148,0.5148163620900992,0.5112469589475421
0,1.0,18771.0,591.0,-177.0,-6.0,1.0,0.0,0.0,18948.0,0.0,31.5,32.1,1550.6,1491.5,0.11903841507610535,0.2281227349601353,0.5025207679054713,0.5149340718950731
0,0.0,18870.0,-841.0,-397.0,8.0,2.0,5.0,5.0,19267.0,6.0,33.4,32.6,1611.3,1695.4,0.1419908190384151,0.17542884754771684,0.5016970915781614,0.5107293690358949
0,0.0,17587.0,-798.0,-1437.0,-39.0,7.0,15.0,5.0,19024.0,6.0,29.2,33.1,1705.3,1785.1,0.2704759603769026,0.16143996134331964,0.5030455763785191,0.5193567288874842
0,1.0,18404.0,-213.0,-867.0,-10.0,1.0,1.0,1.0,19271.0,2.0,33.7,34.7,1544.6,1565.9,0.17885962792945154,0.17670935008456148,0.495789042724133,0.4894002325619257
1,1.0,17161.0,41.0,-1505.0,5.0,4.0,6.0,4.0,18666.0,6.0,28.1,27.6,1561.0,1556.9,0.12655230732060882,0.137593621647741,0.4696297818285874,0.511807869661655
0,1.0,19269.0,786.0,177.0,6.0,1.0,0.0,0.0,19092.0,0.0,36.0,35.4,1598.8,1520.2,0.17931867600869775,0.20901183860835948,0.4866327570459851,0.5161405225610446
1,0.0,18998.0,1000.0,566.0,0.0,5.0,10.0,3.0,18432.0,4.0,33.6,33.6,1703.1,1603.1,0.20611258758154144,0.17465571394056534,0.4901452388565212,0.4902163859027975
0,0.0,17747.0,802.0,-436.0,11.0,2.0,3.0,4.0,18183.0,10.0,32.5,31.4,1718.5,1638.3,0.19736651365064026,0.19011838608359505,0.5040167536191886,0.498941618837515
1,0.0,18590.0,-121.0,570.0,8.0,1.0,1.0,2.0,18020.0,1.0,34.1,33.3,1543.1,1555.2,0.19755979705242813,0.1920028992510268,0.5030464000879328,0.5055061468509858
1,1.0,19131.0,-19.0,49.0,-11.0,1.0,0.0,1.0,19082.0,1.0,34.0,35.1,1532.2,1534.1,0.14527663686880887,0.24341628412660066,0.5051310571739325,0.5126161459978943
0,0.0,18233.0,-1461.0,-502.0,-28.0,0.0,0.0,1.0,18735.0,1.0,31.8,34.6,1420.1,1566.2,0.14952887170814205,0.17861802367721671,0.4981105244652939,0.4900556281064676
0,0.0,18634.0,-937.0,113.0,-22.0,3.0,3.0,4.0,18521.0,4.0,30.4,32.6,1575.6,1669.3,0.17569461222517516,0.16301038898284612,0.5010236801254341,0.5061891599334828
1,1.0,18913.0,1381.0,1541.0,41.0,2.0,2.0,1.0,17372.0,1.0,34.5,30.4,1588.2,1450.1,0.2567528388499637,0.14201497946363856,0.5027423905531864,0.4967554403387894
1,1.0,19187.0,94.0,1352.0,39.0,2.0,2.0,1.0,17835.0,1.0,35.7,31.8,1631.0,1621.6,0.2495288717081421,0.12882338729161633,0.4891287312469372,0.4781792614273986
0,0.0,16276.0,-889.0,-1467.0,-27.0,3.0,7.0,4.0,17743.0,6.0,28.0,30.7,1534.1,1623.0,0.16834984295723604,0.25411935250060397,0.4970998631247186,0.5071216095912465
1,0.0,18404.0,-1505.0,-1654.0,7.0,0.0,0.0,3.0,20058.0,7.0,34.5,33.8,1495.8,1646.3,0.17535636627204634,0.16970282676975118,0.4999740873012994,0.4907493490790798
0,0.0,17777.0,-1740.0,-358.0,-22.0,0.0,0.0,3.0,18135.0,7.0,32.2,34.4,1449.9,1623.9,0.2316259966175405,0.23551582507852134,0.5002129316056197,0.5016266846933289
0,0.0,18034.0,-1418.0,-836.0,-12.0,0.0,0.0,1.0,18870.0,2.0,31.7,32.9,1419.8,1561.6,0.17105581058226624,0.14836917129741484,0.4911606939009686,0.5222160727596267
0,0.0,19663.0,-286.0,-63.0,-25.0,0.0,0.0,0.0,19726.0,0.0,35.5,38.0,1533.7,1562.3,0.17207054844165254,0.21884513167431746,0.5022743322706921,0.5027146827066993
1,0.0,19954.0,585.0,672.0,50.0,1.0,1.0,2.0,19282.0,1.0,38.1,33.1,1606.0,1547.5,0.25812998308770235,0.1726020777965692,0.5039571122617379,0.4874762803591776
1,0.0,19147.0,160.0,281.0,15.0,0.0,0.0,1.0,18866.0,1.0,35.8,34.3,1554.8,1538.8,0.1831360231940082,0.2287509060159459,0.5135783324511676,0.5061105376140698
1,1.0,19824.0,1039.0,568.0,-2.0,5.0,8.0,4.0,19256.0,7.0,32.6,32.8,1742.2,1638.3,0.19166465329789809,0.2042280744141097,0.4692723991009181,0.499225851963891
1,1.0,19089.0,272.0,-583.0,-29.0,1.0,1.0,0.0,19672.0,0.0,34.0,36.9,1556.9,1529.7,0.18506885721188693,0.17905291133123946,0.5018102412400312,0.4789882531693767
0,0.0,18669.0,-929.0,437.0,-14.0,2.0,3.0,3.0,18232.0,5.0,32.1,33.5,1532.9,1625.8,0.13863251993235082,0.19289683498429572,0.4896123920590106,0.489013878304326
0,1.0,17684.0,-1122.0,-1974.0,-25.0,1.0,1.0,3.0,19658.0,6.0,31.6,34.1,1512.8,1625.0,0.2812756704518,0.11077554964967384,0.521885059677601,0.5049677672413294
0,0.0,18264.0,-944.0,-84.0,7.0,1.0,1.0,3.0,18348.0,3.0,31.9,31.2,1473.2,1567.6,0.16516066682773614,0.23631311911089636,0.5106626419112894,0.5077413300903061
1,0.0,18965.0,512.0,440.0,7.0,2.0,2.0,2.0,18525.0,4.0,31.0,30.3,1579.1,1527.9,0.18586615124426192,0.1972940323749698,0.4989146006467681,0.5074008040153216
0,1.0,17889.0,-542.0,-1328.0,6.0,2.0,2.0,3.0,19217.0,6.0,31.7,31.1,1571.8,1626.0,0.15810582266247888,0.12884754771683982,0.4896390784196508,0.4908231012233584
1,0.0,18062.0,626.0,280.0,13.0,1.0,2.0,1.0,17782.0,1.0,33.6,32.3,1539.0,1476.4,0.18816139164049286,0.2846581299830877,0.4919470624013085,0.5197555675873019
0,0.0,17568.0,-2936.0,-1494.0,-49.0,0.0,0.0,3.0,19062.0,5.0,29.8,34.7,1409.0,1702.6,0.2471369896110172,0.21471369896110173,0.4714409058643526,0.513974673777914
1,1.0,19539.0,2445.0,823.0,47.0,3.0,6.0,0.0,18716.0,0.0,37.0,32.3,1699.8,1455.3,0.17397922203430774,0.181227349601353,0.4970940500434312,0.5029789793095091
0,0.0,17457.0,329.0,1104.0,25.0,2.0,3.0,3.0,16353.0,5.0,32.5,30.0,1589.3,1556.4,0.2071031650157043,0.17516308287025853,0.5031056637935577,0.499213154624933
1,1.0,18777.0,-708.0,-503.0,-24.0,0.0,0.0,0.0,19280.0,0.0,33.3,35.7,1446.6,1517.4,0.1843440444551824,0.17079004590480792,0.5017582944015385,0.4847145477867933
0,1.0,19010.0,1283.0,198.0,22.0,0.0,0.0,0.0,18812.0,0.0,36.7,34.5,1616.7,1488.4,0.18907948779898529,0.2057260207779657,0.4983427584537153,0.4901449126963083
0,0.0,18577.0,-461.0,-690.0,6.0,2.0,6.0,2.0,19267.0,3.0,35.0,34.4,1600.8,1646.9,0.12365305629379078,0.2876540227107997,0.5071881270917589,0.5198765351310846
1,1.0,19587.0,1374.0,333.0,-15.0,3.0,6.0,0.0,19254.0,0.0,33.2,34.7,1648.3,1510.9,0.28518965933800433,0.1634452766368688,0.5147361577206503,0.4847116223744807
0,0.0,18059.0,-355.0,-1204.0,-24.0,1.0,2.0,2.0,19263.0,3.0,31.9,34.3,1540.8,1576.3,0.1072481275670452,0.1945155834742692,0.5100294585321452,0.5022224053476287
0,1.0,19740.0,633.0,876.0,-16.0,2.0,4.0,0.0,18864.0,0.0,34.6,36.2,1608.9,1545.6,0.19154385117178066,0.2290649915438512,0.4907945970366181,0.4952615284236572
1,0.0,17803.0,-1196.0,-1319.0,-31.0,0.0,0.0,1.0,19122.0,1.0,32.2,35.3,1477.2,1596.8,0.22179270355158248,0.17784489007006524,0.5168911781541917,0.4811976219898356
0,1.0,17146.0,-373.0,-1002.0,-22.0,1.0,1.0,1.0,18148.0,4.0,30.9,33.1,1466.2,1503.5,0.16938874124184586,0.18233872916163327,0.5062855348908817,0.5065303283798687
0,1.0,19814.0,864.0,2144.0,63.0,1.0,1.0,0.0,17670.0,0.0,37.4,31.1,1663.8,1577.4,0.17286784247402753,0.1247885962792945,0.5064861554315436,0.4897907268623806
0,1.0,17590.0,-276.0,-260.0,-32.0,4.0,10.0,1.0,17850.0,4.0,28.1,31.3,1524.7,1552.3,0.211331239429814,0.17523556414592895,0.4970663659638274,0.5010647494947531
0,1.0,18403.0,1567.0,-352.0,-16.0,1.0,1.0,1.0,18755.0,3.0,32.4,34.0,1699.1,1542.4,0.1392365305629379,0.22544092776032856,0.496492714971405,0.5076713627162437
0,0.0,18847.0,-1570.0,-622.0,-9.0,3.0,5.0,5.0,19469.0,6.0,32.6,33.5,1565.9,1722.9,0.2288958685672868,0.17960860111137955,0.5019932550767134,0.5028369913691726
1,1.0,19009.0,3668.0,3213.0,64.0,11.0,8.0,4.0,15796.0,6.0,31.0,24.6,1894.3,1527.5,0.1825078521381976,0.13633727953611982,0.5035059391724792,0.4828829220835792
1,0.0,18145.0,-1624.0,-887.0,-1.0,3.0,5.0,8.0,19032.0,8.0,30.8,30.9,1617.3,1779.7,0.18775066441169366,0.19845373278569706,0.5040157135281653,0.4982449332236086
1,1.0,18219.0,1181.0,1245.0,8.0,3.0,4.0,1.0,16974.0,3.0,30.9,30.1,1563.6,1445.5,0.11768543126359025,0.05974873157767576,0.516630644880969,0.4717516453302998
0,0.0,19105.0,-538.0,68.0,8.0,0.0,0.0,2.0,19037.0,4.0,34.5,33.7,1519.9,1573.7,0.1210437303696545,0.12370137714423775,0.4932483344788346,0.4909020022619514
0,1.0,17753.0,-196.0,-1403.0,-38.0,2.0,2.0,1.0,19156.0,1.0,30.0,33.8,1496.2,1515.8,0.15564145928968348,0.12326648949021506,0.4922732757472969,0.4894870696306063
0,0.0,18190.0,-580.0,-852.0,4.0,3.0,5.0,5.0,19042.0,9.0,31.8,31.4,1614.5,1672.5,0.1552065716356608,0.14788596279294516,0.5212695994569625,0.4856904378073637
1,1.0,19564.0,248.0,109.0,2.0,2.0,2.0,2.0,19455.0,2.0,34.4,34.2,1630.5,1605.7,0.2735201739550616,0.1346218893452525,0.5227453743726359,0.5154291509811207
1,1.0,18474.0,-396.0,-413.0,-20.0,0.0,0.0,0.0,18887.0,0.0,33.5,35.5,1478.8,1518.4,0.1697511476201981,0.17658854795844406,0.4805299682360071,0.4921545350340429
1,0.0,18825.0,-800.0,-131.0,-61.0,1.0,2.0,1.0,18956.0,0.0,30.1,36.2,1472.6,1552.6,0.15822662478859628,0.15407103165015704,0.5243880244498237,0.5051976997707739
0,0.0,18556.0,-703.0,-266.0,0.0,0.0,0.0,2.0,18822.0,3.0,34.5,34.5,1513.3,1583.6,0.2424740275428848,0.1580575018120319,0.5050535950601449,0.4914917476831226
0,0.0,18274.0,-497.0,46.0,-8.0,7.0,10.0,7.0,18228.0,11.0,28.6,29.4,1676.9,1726.6,0.11430297173230247,0.15143754530079728,0.4775725043090719,0.4631096986255173
0,0.0,18074.0,-1809.0,-471.0,-8.0,1.0,2.0,2.0,18545.0,3.0,32.5,33.3,1528.8,1709.7,0.1584682290408311,0.12565837158733992,0.4930986123819739,0.4878470482400097
1,1.0,18884.0,435.0,-48.0,-18.0,2.0,2.0,0.0,18932.0,0.0,33.3,35.1,1576.7,1533.2,0.2014737859386325,0.1578883788354675,0.4928389319261998,0.5122748159309304
1,1.0,19611.0,1504.0,1567.0,4.0,4.0,6.0,2.0,18044.0,3.0,32.3,31.9,1655.0,1504.6,0.14604977047596038,0.11481034066199565,0.5076210546802796,0.4879599796826719
0,0.0,18516.0,-864.0,-1013.0,5.0,0.0,0.0,1.0,19529.0,4.0,36.0,35.5,1525.7,1612.1,0.14544575984537328,0.13029717323024884,0.488791316636548,0.4919606102010466
0,0.0,18010.0,190.0,-410.0,11.0,2.0,4.0,2.0,18420.0,1.0,33.1,32.0,1535.5,1516.5,0.2632519932350809,0.1546025610050737,0.5206155865376939,0.4797022187348304
1,0.0,18344.0,1732.0,1212.0,75.0,4.0,6.0,3.0,17132.0,5.0,32.9,25.4,1687.7,1514.5,0.21077554964967385,0.06279294515583475,0.5060299127516789,0.4517273365948072
1,1.0,19144.0,1863.0,1738.0,34.0,3.0,7.0,1.0,17406.0,3.0,34.4,31.0,1652.5,1466.2,0.13558830635419186,0.15368446484658133,0.5093437405912431,0.4912673179378297
0,0.0,19661.0,2079.0,35.0,-13.0,1.0,1.0,1.0,19626.0,2.0,32.9,34.2,1725.1,1517.2,0.1093259241362648,0.16926793911572846,0.4931333163779138,0.5018550641461126
1,1.0,19317.0,593.0,683.0,16.0,0.0,0.0,0.0,18634.0,0.0,36.0,34.4,1528.9,1469.6,0.1823870500120802,0.09345252476443586,0.4968921141458281,0.4682325329859634
0,0.0,17538.0,-193.0,-156.0,-16.0,3.0,5.0,1.0,17694.0,1.0,29.7,31.3,1523.9,1543.2,0.18398163807683016,0.09045663203672387,0.5064045973812074,0.4665432771353845
1,0.0,19030.0,-792.0,118.0,-21.0,3.0,3.0,3.0,18912.0,3.0,31.0,33.1,1574.2,1653.4,0.2266489490215028,0.17463155351534188,0.5112154547189167,0.5068851035270121
0,0.0,17533.0,-2974.0,-2172.0,-27.0,0.0,0.0,3.0,19705.0,3.0,31.6,34.3,1432.5,1729.9,0.20490456632036724,0.20260932592413625,0.5093216194427195,0.5100522926219759
0,1.0,19279.0,481.0,635.0,-22.0,1.0,1.0,0.0,18644.0,0.0,33.3,35.5,1550.0,1501.9,0.16446001449625516,0.2135056776999275,0.4996776421458957,0.5052374841498677
1,1.0,17202.0,799.0,-1270.0,-6.0,3.0,5.0,2.0,18472.0,2.0,29.7,30.3,1549.1,1469.2,0.08214544575984536,0.09074655713940563,0.4644334174539548,0.4894250949150161
0,0.0,19112.0,383.0,514.0,29.0,1.0,2.0,1.0,18598.0,1.0,35.3,32.4,1566.8,1528.5,0.1830635419183378,0.12522348393331725,0.4996264956288806,0.4888628175276156
1,1.0,17517.0,1769.0,120.0,13.0,6.0,6.0,3.0,17397.0,3.0,29.3,28.0,1645.9,1469.0,0.1050012080212612,0.11452041555931385,0.5085512333934737,0.5013906626999536
1,1.0,18383.0,-113.0,-6.0,-4.0,2.0,4.0,3.0,18389.0,7.0,32.2,32.6,1530.3,1541.6,0.1750422807441411,0.1580575018120319,0.5136077430281907,0.5122608472113055
1,1.0,17817.0,-279.0,-727.0,-9.0,1.0,2.0,1.0,18544.0,1.0,32.0,32.9,1491.6,1519.5,0.21237013771442376,0.1973181928001933,0.5072860144897421,0.5095717895578508
1,1.0,18591.0,788.0,1261.0,43.0,1.0,2.0,3.0,17330.0,3.0,34.8,30.5,1636.4,1557.6,0.1743657888378835,0.17315776757670934,0.5013406296454024,0.4964507524528157
1,1.0,19906.0,587.0,1066.0,29.0,3.0,3.0,3.0,18840.0,3.0,34.7,31.8,1643.9,1585.2,0.2481034066199565,0.16653781106547474,0.5020307743161858,0.4846828840138217
0,1.0,18965.0,1098.0,20.0,1.0,2.0,2.0,0.0,18945.0,0.0,33.8,33.7,1565.6,1455.8,0.228654264315052,0.1766610292341145,0.5092830882805515,0.4947338044870717
0,1.0,17803.0,-52.0,-205.0,-5.0,1.0,1.0,1.0,18008.0,1.0,32.0,32.5,1486.4,1491.6,0.14911814447934285,0.1429572360473544,0.4851767685044299,0.5212599040475979
0,1.0,18062.0,-234.0,-405.0,-21.0,3.0,4.0,2.0,18467.0,2.0,31.6,33.7,1547.6,1571.0,0.1944189417733752,0.24539743899492636,0.4867668772051642,0.5035705075761159
1,1.0,19813.0,1947.0,1064.0,26.0,3.0,7.0,1.0,18749.0,2.0,34.7,32.1,1692.7,1498.0,0.24583232664894897,0.12604493839091568,0.5233572434193523,0.483975546609181
0,1.0,18848.0,14.0,-450.0,4.0,0.0,0.0,0.0,19298.0,0.0,35.6,35.2,1540.7,1539.3,0.16228557622614154,0.2246677941531771,0.5139053898985633,0.4970742844096064
1,1.0,19764.0,1750.0,2842.0,22.0,3.0,7.0,0.0,16922.0,0.0,33.3,31.1,1583.8,1408.8,0.16953370379318672,0.15247644358540707,0.492342191215759,0.4886051543493045
1,0.0,19499.0,1476.0,1635.0,42.0,5.0,9.0,2.0,17864.0,2.0,34.9,30.7,1721.7,1574.1,0.2561971490698236,0.17151485866151245,0.5035568814797895,0.5057581420574937
1,0.0,18969.0,-2192.0,-1248.0,-4.0,0.0,0.0,3.0,20217.0,4.0,34.7,35.1,1501.8,1721.0,0.21094467262623826,0.19521623580575015,0.51905992393974,0.5170079081382963
1,0.0,18002.0,-1804.0,-800.0,-8.0,1.0,3.0,4.0,18802.0,5.0,31.5,32.3,1480.1,1660.5,0.1629862285576226,0.15539985503744866,0.4994978604983252,0.5001442477935567
0,1.0,18750.0,-257.0,-166.0,-50.0,3.0,4.0,2.0,18916.0,2.0,31.4,36.4,1643.4,1669.1,0.22403962309736647,0.2407344769267939,0.5022341081418884,0.5274982814294449
0,0.0,16717.0,-3147.0,-2873.0,-51.0,1.0,2.0,5.0,19590.0,9.0,28.4,33.5,1419.7,1734.4,0.2560280260932592,0.17151485866151245,0.5254196360537657,0.4993941484313559
1,0.0,18909.0,1031.0,855.0,19.0,3.0,3.0,1.0,18054.0,2.0,33.7,31.8,1603.0,1499.9,0.1776032858178304,0.2184344044455182,0.5038678252117655,0.5072802179861362
0,1.0,19278.0,515.0,-50.0,-9.0,1.0,1.0,0.0,19328.0,0.0,35.7,36.6,1594.4,1542.9,0.2055327373761778,0.16431505194491422,0.5030732444990633,0.5149555068495328
1,0.0,19253.0,1002.0,895.0,-5.0,4.0,6.0,1.0,18358.0,1.0,32.4,32.9,1618.4,1518.2,0.18207296448417493,0.2290166706934042,0.4853386318656393,0.5012488601021339
0,1.0,18344.0,1976.0,1705.0,-7.0,4.0,6.0,0.0,16639.0,0.0,29.3,30.0,1587.1,1389.5,0.19664170089393573,0.2411693645808166,0.501022390386641,0.5128069685173337
1,0.0,18681.0,-729.0,-607.0,-43.0,4.0,4.0,3.0,19288.0,6.0,31.1,35.4,1578.3,1651.2,0.17294032374969798,0.1903599903358299,0.5076701044887125,0.509857814343154
0,0.0,17359.0,-837.0,222.0,15.0,1.0,2.0,3.0,17137.0,6.0,29.5,28.0,1421.6,1505.3,0.1633244745107514,0.09154385117178064,0.4897867222187687,0.4917178126638509
1,1.0,18420.0,-131.0,-550.0,11.0,1.0,2.0,3.0,18970.0,2.0,34.9,33.8,1594.6,1607.7,0.14993959893694128,0.20719980671659816,0.5190233171739861,0.5012289702363353
0,1.0,17807.0,-358.0,53.0,5.0,2.0,2.0,3.0,17754.0,6.0,32.2,31.7,1527.8,1563.6,0.16003865668035758,0.15769509543367966,0.4794513538905256,0.5098814149183232
1,0.0,19335.0,1446.0,878.0,51.0,2.0,2.0,2.0,18457.0,2.0,35.4,30.3,1671.5,1526.9,0.17424498671176614,0.2176129499879198,0.520439512279789,0.5083619408070692
0,0.0,18148.0,-926.0,156.0,13.0,0.0,0.0,2.0,17992.0,2.0,33.2,31.9,1454.3,1546.9,0.2643633727953612,0.17724087943947814,0.5042142750916083,0.5057925620823901
1,1.0,16988.0,734.0,163.0,-9.0,2.0,5.0,0.0,16825.0,0.0,30.0,30.9,1483.2,1409.8,0.16624788596279294,0.2221792703551583,0.4810103283716018,0.5052194318207816
1,0.0,18653.0,454.0,-376.0,19.0,0.0,0.0,1.0,19029.0,1.0,34.4,32.5,1559.7,1514.3,0.13239913022469196,0.22353225416767336,0.5295085454715744,0.4999310625198629
1,1.0,19154.0,1421.0,-302.0,-8.0,4.0,8.0,2.0,19456.0,3.0,32.8,33.6,1693.1,1551.0,0.1378835467504228,0.1787871466537811,0.5041475881578041,0.5066337037379344
0,1.0,,,,,,,,,,,,,,0.19388741241845855,0.2284609809132641,0.4912020443837097,0.5093781777622908
0,0.0,19276.0,-135.0,1176.0,42.0,3.0,3.0,5.0,18100.0,6.0,36.0,31.8,1660.2,1673.7,0.26279294515583473,0.166199565112346,0.5039827043623573,0.4759905988161341
0,0.0,18896.0,29.0,538.0,-29.0,6.0,9.0,5.0,18358.0,5.0,29.3,32.2,1671.1,1668.2,0.1474752355641459,0.07284368204880406,0.4860400257123477,0.5146475671156141
0,1.0,18478.0,-825.0,-407.0,-30.0,0.0,0.0,0.0,18885.0,0.0,32.1,35.1,1448.5,1531.0,0.21282918579366994,0.14742691471369898,0.5038606271611691,0.4933918525218949
0,0.0,16401.0,-3537.0,-2602.0,-9.0,2.0,4.0,8.0,19003.0,11.0,26.5,27.4,1417.2,1770.9,0.2440686156076347,0.0741241845856487,0.4891683017570373,0.4728401847219078
1,0.0,18572.0,491.0,259.0,23.0,6.0,7.0,6.0,18313.0,7.0,29.8,27.5,1702.7,1653.6,0.06653781106547478,0.10681323991302248,0.4909581659641067,0.5016539781363945
0,0.0,16720.0,-2763.0,-2092.0,21.0,0.0,0.0,6.0,18812.0,11.0,30.3,28.2,1377.4,1653.7,0.19238946605460253,0.06165740517033099,0.4951491543270741,0.474183669017508
1,1.0,18838.0,1802.0,1635.0,18.0,5.0,12.0,2.0,17203.0,5.0,33.8,32.0,1726.4,1546.2,0.09555448175887896,0.1431505194491423,0.5033562960281731,0.4649955130990373
1,0.0,17497.0,1446.0,334.0,21.0,4.0,6.0,2.0,17163.0,3.0,32.6,30.5,1624.2,1479.6,0.2199323508093743,0.1921478618023677,0.5011563746056139,0.4919762602029486
0,0.0,17344.0,-153.0,-1192.0,-36.0,0.0,0.0,0.0,18536.0,0.0,31.1,34.7,1513.3,1528.6,0.2141580091809616,0.16868808891036485,0.4989009642158373,0.4974969663418604
0,0.0,18357.0,-920.0,-706.0,-23.0,0.0,0.0,1.0,19063.0,1.0,32.4,34.7,1443.2,1535.2,0.2392848514133849,0.128557622614158,0.5056521195750276,0.4972193625852653
1,0.0,20300.0,3152.0,3395.0,61.0,7.0,11.0,1.0,16905.0,2.0,37.1,31.0,1830.8,1515.6,0.1871949746315535,0.0897801401304663,0.4961606464091509,0.4756929971131588
0,1.0,18496.0,1337.0,645.0,10.0,4.0,6.0,2.0,17851.0,2.0,31.5,30.5,1619.0,1485.3,0.11589755979705245,0.1286784247402754,0.5231253237648488,0.4965605296175376
0,0.0,17597.0,-1293.0,-237.0,-13.0,1.0,2.0,3.0,17834.0,4.0,30.0,31.3,1443.3,1572.6,0.18620439719739065,0.13933317226383185,0.5024163513679224,0.5039223244818032
1,1.0,19297.0,4225.0,2395.0,17.0,9.0,10.0,2.0,16902.0,2.0,30.1,28.4,1874.5,1452.0,0.22285576226141585,0.10086977530804543,0.5013246179505779,0.5011078022580064
0,0.0,16618.0,-1946.0,-1558.0,-17.0,1.0,1.0,4.0,18176.0,6.0,29.4,31.1,1425.7,1620.3,0.1755013288233873,0.1583232664894902,0.5013835723028538,0.5009175795751142
0,0.0,17358.0,465.0,175.0,-6.0,4.0,10.0,3.0,17183.0,3.0,29.5,30.1,1560.0,1513.5,0.16262382217927035,0.21601836192316984,0.4811323505986332,0.5127100362207372
1,0.0,18892.0,420.0,1079.0,18.0,2.0,3.0,2.0,17813.0,3.0,33.5,31.7,1561.5,1519.5,0.1918337762744624,0.1772892002899251,0.5107469020486943,0.4831919634236483
0,1.0,15968.0,-758.0,-1232.0,-20.0,1.0,0.0,2.0,17200.0,1.0,27.0,29.0,1378.8,1454.6,0.10091809615849237,0.08581783039381494,0.4784334291423812,0.5072835536033202
0,0.0,18782.0,-474.0,-129.0,-12.0,1.0,1.0,1.0,18911.0,2.0,34.1,35.3,1529.4,1576.8,0.13950229524039626,0.15687364097608114,0.5074963433544976,0.4775016372814009
1,1.0,18907.0,1712.0,626.0,5.0,7.0,10.0,2.0,18281.0,4.0,31.5,31.0,1729.8,1558.6,0.17453491181444794,0.11152452283160184,0.4851386040263384,0.4899429482428969
1,1.0,18277.0,647.0,785.0,17.0,0.0,0.0,0.0,17492.0,0.0,33.8,32.1,1490.9,1426.2,0.2303938149311428,0.14897318192800196,0.4960498270617792,0.4840590968011324
1,1.0,18396.0,-323.0,-331.0,-3.0,1.0,1.0,2.0,18727.0,3.0,33.6,33.9,1563.6,1595.9,0.15757429330756226,0.1312877506644117,0.4980213186140294,0.5110152419357142
0,0.0,19148.0,-1084.0,-236.0,7.0,1.0,2.0,3.0,19384.0,8.0,36.1,35.4,1551.6,1660.0,0.20038656680357572,0.22341145204155596,0.4939189521307026,0.4911241173812935
0,0.0,16938.0,-468.0,-1130.0,-1.0,3.0,6.0,5.0,18068.0,10.0,28.2,28.3,1627.1,1673.9,0.16269630345494082,0.15138922445035033,0.5100381588754231,0.4854378509087948
1,1.0,16433.0,-673.0,-1187.0,-37.0,2.0,3.0,2.0,17620.0,1.0,28.7,32.4,1484.6,1551.9,0.23884996375936215,0.1506644116936458,0.4942066730140485,0.4953734820443966
1,1.0,18617.0,-85.0,-325.0,-5.0,0.0,0.0,0.0,18942.0,0.0,34.2,34.7,1490.4,1498.9,0.2123218168639768,0.19598936941290165,0.5073301228567927,0.5043298514068414
0,0.0,17934.0,251.0,67.0,-10.0,3.0,7.0,2.0,17867.0,3.0,30.3,31.3,1535.1,1510.0,0.21901425465088184,0.17622614158009178,0.5073692526030373,0.4982346284855702
1,0.0,16585.0,-3143.0,-1664.0,-24.0,0.0,0.0,6.0,18249.0,11.0,29.8,32.2,1384.4,1698.7,0.14010630587098333,0.18724329548200047,0.487522832387621,0.5105520473458303
0,1.0,18468.0,-166.0,811.0,-9.0,3.0,5.0,3.0,17657.0,7.0,29.4,30.3,1537.7,1554.3,0.2277120077313361,0.15878231456873645,0.4963814953934474,0.4912239186972099
1,1.0,19509.0,3018.0,2047.0,30.0,8.0,11.0,3.0,17462.0,7.0,32.5,29.5,1855.5,1553.7,0.2019328340178787,0.2390190867359266,0.4979364928728861,0.4995597338480616
