gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,4,Blue,bot,FBI,100 Thieves,Kog'Maw,Nocturne,Sett,Akali,Gnar,Lee Sin,1990,0,1,5,2,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16410,494.7739,0.330287,535.8693,318.6633,14,0.4221,10,0.3015,6,32.0,0.9648,11826,7491,225.8593,0.25653400000000004,11650.0,,304.0,294.0,10,10,0,9.1658,3653.0,2971.0,86.0,3025.0,2990.0,75.0,628.0,-19.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,5303.0,5307.0,135.0,5345.0,5154.0,118.0,-42.0,153.0,17.0,1.0,2.0,1.0,2.0,0.0,2.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,5,Blue,sup,huhi,100 Thieves,Lulu,Nocturne,Sett,Akali,Gnar,Lee Sin,1990,0,0,4,5,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2811,84.7538,0.0565776,286.9749,132.8442,53,1.598,12,0.3618,20,93.0,2.804,6675,2340,70.5528,0.08013010000000001,6600.0,,22.0,22.0,0,0,0,0.6633,2217.0,2711.0,2.0,2039.0,2839.0,12.0,178.0,-128.0,-10.0,0.0,2.0,0.0,0.0,0.0,1.0,3176.0,3739.0,4.0,3228.0,4087.0,18.0,-52.0,-348.0,-14.0,0.0,3.0,1.0,0.0,2.0,1.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,6,Red,top,Impact,Evil Geniuses,Ornn,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,2,0,10,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12923,389.6382,0.182582,630.8442,1007.3065,11,0.3317,1,0.0302,3,18.0,0.5427,11165,6830,205.9296,0.159207,10400.0,,206.0,203.0,3,3,0,6.2111,3278.0,4256.0,65.0,3208.0,4602.0,84.0,70.0,-346.0,-19.0,1.0,0.0,0.0,0.0,1.0,1.0,4994.0,7027.0,114.0,4777.0,7439.0,131.0,217.0,-412.0,-17.0,1.0,0.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,7,Red,jng,Svenskeren,Evil Geniuses,Diana,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,1,2,8,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10381,312.995,0.146668,561.6784,702.2111,10,0.3015,13,0.392,10,56.0,1.6884,11743,7408,223.3568,0.17268,11750.0,,211.0,35.0,176,100,24,6.3618,3403.0,3986.0,75.0,3318.0,3265.0,57.0,85.0,721.0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,5324.0,6239.0,117.0,5118.0,5633.0,93.0,206.0,606.0,24.0,0.0,2.0,0.0,2.0,1.0,1.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,8,Red,mid,Jiizuke,Evil Geniuses,Lucian,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,6,1,4,20,6,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.603,0.7839,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,15655,472.0101,0.221181,513.799,257.5779,14,0.4221,5,0.1508,5,37.0,1.1156,16124,11789,355.4472,0.274804,15075.0,,327.0,298.0,29,20,3,9.8593,3358.0,4409.0,78.0,3112.0,4459.0,84.0,246.0,-50.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,5473.0,7186.0,131.0,4975.0,7270.0,141.0,498.0,-84.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,9,Red,bot,Danny,Evil Geniuses,Aphelios,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,10,2,5,20,6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27387,825.7387,0.386937,316.794,474.3317,11,0.3317,11,0.3317,3,26.0,0.7839,17355,13020,392.5628,0.30349899999999996,15625.0,,348.0,324.0,24,16,4,10.4925,3025.0,2990.0,75.0,3653.0,2971.0,86.0,-628.0,19.0,-11.0,0.0,0.0,1.0,1.0,1.0,0.0,5345.0,5154.0,118.0,5303.0,5307.0,135.0,42.0,-153.0,-17.0,2.0,0.0,2.0,1.0,2.0,1.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,10,Red,sup,IgNar,Evil Geniuses,Thresh,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,1,1,13,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.7839,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4433,133.6583,0.06263160000000001,229.8995,201.6784,54,1.6281,12,0.3618,15,85.0,2.5628,8188,3853,116.1709,0.089811,7075.0,,32.0,32.0,0,0,0,0.9648,2039.0,2839.0,12.0,2217.0,2711.0,2.0,-178.0,128.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,3228.0,4087.0,18.0,3176.0,3739.0,4.0,52.0,348.0,14.0,0.0,2.0,1.0,0.0,3.0,1.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,100,Blue,team,,100 Thieves,,Nocturne,Sett,Akali,Gnar,Lee Sin,1990,0,6,20,11,6,20,0.0,0.0,0.0,0.0,0.0,,,,0.1809,0.7839,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,49684,1498.0101,,2896.2513,1955.6382,109,3.2864,44,1.3266,48,249.0,7.5075,50876,29200,880.402,,49250.0,-0.19555799999999998,,880.0,198,154,4,32.5025,15508.0,18008.0,313.0,15103.0,18480.0,305.0,405.0,-472.0,8.0,2.0,5.0,2.0,2.0,1.0,2.0,23349.0,29388.0,504.0,24364.0,29693.0,498.0,-1015.0,-305.0,6.0,3.0,7.0,4.0,4.0,4.0,3.0
ESPORTSTMNT01/2148042,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148042?gameHash=07cb9fef9a7c7b87,LCS,2021,Summer,0,2021-07-10 22:45:16,1,11.13,200,Red,team,,Evil Geniuses,,Xin Zhao,Gwen,Ziggs,Nautilus,Leona,1990,1,20,6,40,20,6,4.0,1.0,0.0,0.0,1.0,,,,0.603,0.7839,1.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,70779,2134.0402,,2253.0151,2643.1055,100,3.0151,42,1.2663,36,222.0,6.6935,64575,42899,1293.4372,,59925.0,0.19555799999999998,,892.0,232,139,31,33.8894,15103.0,18480.0,305.0,15508.0,18008.0,313.0,-405.0,472.0,-8.0,2.0,1.0,2.0,2.0,5.0,2.0,24364.0,29693.0,498.0,23349.0,29388.0,504.0,1015.0,305.0,-6.0,4.0,4.0,3.0,3.0,7.0,4.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,1,Blue,top,Fudge,Cloud9,Gnar,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,3,0,11,19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19865,673.3898,0.251529,748.0,832.7119,14,0.4746,3,0.1017,4,41.0,1.3898,12812,8926,302.5763,0.211783,11800.0,,261.0,239.0,22,4,16,8.8475,3181.0,4915.0,88.0,3211.0,4808.0,84.0,-30.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4803.0,7520.0,131.0,5140.0,7614.0,135.0,-337.0,-94.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,2,Blue,jng,Blaber,Cloud9,Diana,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,1,4,11,19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6441,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9703,328.9153,0.122859,742.5763,814.1356,11,0.3729,9,0.3051,9,40.0,1.3559,11004,7118,241.2881,0.16888399999999998,9300.0,,222.0,20.0,202,140,12,7.5254,3436.0,3797.0,77.0,3618.0,3692.0,68.0,-182.0,105.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,5151.0,6356.0,121.0,5351.0,5646.0,96.0,-200.0,710.0,25.0,0.0,1.0,2.0,2.0,1.0,2.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,3,Blue,mid,Perkz,Cloud9,Lucian,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,6,1,8,19,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26368,893.8305,0.333869,566.1356,239.9322,10,0.339,8,0.2712,2,34.0,1.1525,16171,12285,416.4407,0.291484,13675.0,,318.0,294.0,24,16,8,10.7797,3539.0,4878.0,97.0,3020.0,4379.0,72.0,519.0,499.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6101.0,7907.0,156.0,5016.0,6687.0,121.0,1085.0,1220.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,4,Blue,bot,Zven,Cloud9,Kai'Sa,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,9,0,6,19,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.8814,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,19626,665.2881,0.24850300000000003,544.6102,284.0,12,0.4068,12,0.4068,3,37.0,1.2542,14629,10743,364.1695,0.254896,12025.0,,322.0,297.0,25,8,5,10.9153,3535.0,3686.0,102.0,3735.0,3703.0,88.0,-200.0,-17.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,5494.0,6275.0,154.0,5960.0,6608.0,150.0,-466.0,-333.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,5,Blue,sup,Vulcan,Cloud9,Leona,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,0,2,12,19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3415,115.7627,0.0432404,331.8983,299.8305,48,1.6271,15,0.5085,17,89.0,3.0169,6961,3075,104.2373,0.0729529,6575.0,,35.0,35.0,0,0,0,1.1864,2003.0,2144.0,14.0,2277.0,2501.0,13.0,-274.0,-357.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3040.0,3554.0,20.0,3235.0,3397.0,18.0,-195.0,157.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,6,Red,top,FakeGod,Dignitas,Renekton,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,1,4,3,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2373,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7784,263.8644,0.15096700000000002,859.2542,861.7288,15,0.5085,2,0.0678,6,31.0,1.0508,9429,5543,187.8983,0.193953,9400.0,,207.0,207.0,0,0,0,7.0169,3211.0,4808.0,84.0,3181.0,4915.0,88.0,30.0,-107.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.0,7614.0,135.0,4803.0,7520.0,131.0,337.0,94.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,7,Red,jng,Akaadian,Dignitas,Rumble,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,4,4,3,7,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2373,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20005,678.1356,0.38798699999999997,754.2373,749.2542,6,0.2034,5,0.1695,6,24.0,0.8136,10078,6192,209.8983,0.216664,9000.0,,172.0,20.0,152,115,0,5.8305,3618.0,3692.0,68.0,3436.0,3797.0,77.0,182.0,-105.0,-9.0,1.0,1.0,0.0,0.0,0.0,1.0,5351.0,5646.0,96.0,5151.0,6356.0,121.0,200.0,-710.0,-25.0,2.0,1.0,2.0,0.0,1.0,2.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,8,Red,mid,Yusui,Dignitas,Lee Sin,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,1,5,1,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2373,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6572,222.7797,0.127461,849.5254,854.3729,13,0.4407,3,0.1017,5,20.0,0.678,9945,6059,205.3898,0.21201,9675.0,,219.0,216.0,3,0,1,7.4237,3020.0,4379.0,72.0,3539.0,4878.0,97.0,-519.0,-499.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,6687.0,121.0,6101.0,7907.0,156.0,-1085.0,-1220.0,-35.0,0.0,0.0,0.0,1.0,1.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,9,Red,bot,Neo,Dignitas,Xayah,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,1,3,4,7,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2373,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,13415,454.7458,0.260177,390.5424,289.7288,16,0.5424,13,0.4407,11,39.0,1.322,12371,8485,287.6271,0.29690300000000003,12675.0,,305.0,300.0,5,4,1,10.339,3735.0,3703.0,88.0,3535.0,3686.0,102.0,200.0,17.0,-14.0,1.0,1.0,0.0,0.0,0.0,0.0,5960.0,6608.0,150.0,5494.0,6275.0,154.0,466.0,333.0,-4.0,1.0,1.0,0.0,1.0,0.0,0.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,10,Red,sup,aphromoo,Dignitas,Braum,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,0,3,6,7,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2373,0.8814,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3785,128.3051,0.07340819999999999,423.8983,485.2881,38,1.2881,10,0.339,16,65.0,2.2034,6186,2300,77.9661,0.0804703,5800.0,,29.0,29.0,0,0,0,0.9831,2277.0,2501.0,13.0,2003.0,2144.0,14.0,274.0,357.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,3235.0,3397.0,18.0,3040.0,3554.0,20.0,195.0,-157.0,-2.0,0.0,3.0,0.0,0.0,1.0,1.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,100,Blue,team,,Cloud9,,Thresh,Nocturne,Akali,Kalista,Ezreal,1770,1,19,7,48,19,7,2.0,0.0,0.0,0.0,0.0,,,,0.6441,0.8814,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,1.0,2.0,0.0,78977,2677.1864,,2933.2203,2470.6102,95,3.2203,47,1.5932,35,241.0,8.1695,61577,42145,1428.6441,,53375.0,0.136602,,885.0,273,168,41,39.2542,15694.0,19420.0,378.0,15861.0,19083.0,325.0,-167.0,337.0,53.0,0.0,0.0,2.0,2.0,4.0,0.0,24589.0,31612.0,582.0,24702.0,29952.0,520.0,-113.0,1660.0,62.0,2.0,4.0,3.0,3.0,6.0,2.0
ESPORTSTMNT01/2148054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148054?gameHash=69d0a2b0b41ad8d7,LCS,2021,Summer,0,2021-07-10 23:45:36,1,11.13,200,Red,team,,Dignitas,,Xin Zhao,Gwen,Viego,Varus,Tristana,1770,0,7,19,17,7,19,0.0,0.0,0.0,0.0,1.0,,,,0.2373,0.8814,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,51561,1747.8305,,3277.4576,3240.3729,88,2.9831,33,1.1186,44,179.0,6.0678,48009,28577,968.7119,,46550.0,-0.136602,,772.0,160,119,2,31.5932,15861.0,19083.0,325.0,15694.0,19420.0,378.0,167.0,-337.0,-53.0,2.0,4.0,0.0,0.0,0.0,2.0,24702.0,29952.0,520.0,24589.0,31612.0,582.0,113.0,-1660.0,-62.0,3.0,6.0,2.0,2.0,4.0,3.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,1,Blue,top,Kumo,FlyQuest,Gwen,Kalista,Diana,Lee Sin,Vi,Akali,2262,1,1,3,8,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,0.7427,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,17636,467.7984,0.200854,741.2202,761.0875,21,0.557,8,0.2122,9,46.0,1.2202,14050,9160,242.9708,0.201784,13385.0,,264.0,241.0,23,7,8,7.0027,3155.0,4089.0,77.0,2871.0,4296.0,68.0,284.0,-207.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.0,6490.0,126.0,5181.0,7363.0,114.0,31.0,-873.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,2,Blue,jng,Nxi,FlyQuest,Viego,Kalista,Diana,Lee Sin,Vi,Akali,2262,1,5,1,9,20,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,0.7427,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11287,299.3899,0.128546,832.8912,586.6313,11,0.2918,13,0.3448,16,48.0,1.2732,13602,8712,231.0875,0.191915,11900.0,,222.0,28.0,194,119,23,5.8886,3123.0,3389.0,66.0,3332.0,3969.0,70.0,-209.0,-580.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,4958.0,5621.0,105.0,5424.0,6764.0,114.0,-466.0,-1143.0,-9.0,1.0,0.0,0.0,1.0,1.0,0.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,3,Blue,mid,Triple,FlyQuest,LeBlanc,Kalista,Diana,Lee Sin,Vi,Akali,2262,1,8,0,6,20,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,0.7427,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,26607,705.756,0.30302399999999996,535.4111,293.8196,9,0.2387,10,0.2653,3,35.0,0.9284,17620,12730,337.6658,0.280428,15775.0,,321.0,297.0,24,20,0,8.5146,3523.0,5076.0,102.0,3746.0,4586.0,92.0,-223.0,490.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,5688.0,8200.0,164.0,5834.0,6753.0,136.0,-146.0,1447.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,4,Blue,bot,Tomo,FlyQuest,Jhin,Kalista,Diana,Lee Sin,Vi,Akali,2262,1,6,1,8,20,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,0.7427,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27577,731.4854,0.314071,459.2573,209.0981,18,0.4775,9,0.2387,7,45.0,1.1936,15571,10681,283.3156,0.23529099999999997,14125.0,,310.0,292.0,18,14,0,8.2228,2921.0,3596.0,73.0,3406.0,3779.0,96.0,-485.0,-183.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.0,5974.0,132.0,5440.0,6416.0,156.0,-669.0,-442.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,5,Blue,sup,Diamond,FlyQuest,Alistar,Kalista,Diana,Lee Sin,Vi,Akali,2262,1,0,3,16,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5305,0.7427,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4698,124.6154,0.0535049,398.7798,631.4854,50,1.3263,22,0.5836,14,107.0,2.8382,9002,4112,109.0716,0.0905817,8150.0,,45.0,45.0,0,0,0,1.1936,2040.0,2020.0,15.0,2183.0,2182.0,12.0,-143.0,-162.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3013.0,3332.0,24.0,3082.0,2904.0,19.0,-69.0,428.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
ESPORTSTMNT01/2148074,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/2148074?gameHash=810e2c2b137b3a82,LCS,2021,Summer,0,2021-07-11 00:41:39,1,11.13,6,Red,top,Finn,Counter Logic Gaming,Sett,Thresh,Xin Zhao,Nocturne,Braum,Nautilus,2262,0,1,5,3,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122,0.7427,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,13057,346.3395,0.180126,746.2069,821.5385,18,0.4775,8,0.2122,6,49.0,1.2997,12124,7234,191.8833,0.204871,12280.0,,248.0,229.0,19,16,0,6.5782,2871.0,4296.0,68.0,3155.0,4089.0,77.0,-284.0,207.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.0,7363.0,114.0,5212.0,6490.0,126.0,-31.0,873.0,-12.0,0.0,1.0,0.0,0.0,0.0,1.0
