gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCsdiffat10,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT05/1820910,"[('Ornn', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,15881.0,19796.0,349.0,1542.0,1688.0,59.0,1.0,1.0,1.0,"[('Sion', 'top'), ('Lillia', 'jng'), ('Anivia', 'mid'), ('Senna', 'bot'), ('Janna', 'sup')]",0.0,14339.0,18108.0,290.0,0.0
ESPORTSTMNT02/1683210,"[('Gragas', 'top'), ('Graves', 'jng'), ('Twisted Fate', 'mid'), ('Xayah', 'bot'), ('Leona', 'sup')]",0,0.0,0.0,14407.0,17919.0,306.0,-1023.0,-223.0,-22.0,0.0,0.0,1.0,"[('Karma', 'top'), ('Udyr', 'jng'), ('Zoe', 'mid'), (""Kai'Sa"", 'bot'), ('Thresh', 'sup')]",0.0,15430.0,18142.0,328.0,2.0
ESPORTSTMNT02/1683214,"[('Gangplank', 'top'), ('Lillia', 'jng'), ('Azir', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",1,0.0,0.0,14602.0,18976.0,319.0,-343.0,-413.0,7.0,0.0,0.0,1.0,"[('Malphite', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Rell', 'sup')]",0.0,14945.0,19389.0,312.0,1.0
ESPORTSTMNT02/1683240,"[('Gragas', 'top'), ('Pantheon', 'jng'), ('Rumble', 'mid'), ('Miss Fortune', 'bot'), ('Leona', 'sup')]",0,0.0,0.0,14786.0,17866.0,328.0,-300.0,-511.0,-18.0,0.0,0.0,0.0,"[('Sion', 'top'), (""Kha'Zix"", 'jng'), ('Akali', 'mid'), ('Xayah', 'bot'), ('Rakan', 'sup')]",0.0,15086.0,18377.0,346.0,0.0
ESPORTSTMNT02/1683273,"[('Aatrox', 'top'), ('Olaf', 'jng'), ('Zoe', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",1,1.0,0.0,16442.0,19824.0,340.0,2465.0,3449.0,57.0,3.0,5.0,0.0,"[('Illaoi', 'top'), ('Graves', 'jng'), ('Ryze', 'mid'), ('Jhin', 'bot'), ('Galio', 'sup')]",0.0,13977.0,16375.0,283.0,0.0
NA1/3768307583,"[('Aatrox', 'top'), ('Gragas', 'jng'), ('Tristana', 'mid'), ('Seraphine', 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,16133.0,18225.0,279.0,308.0,3.0,-48.0,5.0,5.0,2.0,"[('Pantheon', 'top'), ('Taliyah', 'jng'), ('Twisted Fate', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0.0,15825.0,18222.0,327.0,2.0
NA1/3768347084,"[('Camille', 'top'), ('Nidalee', 'jng'), ('Zoe', 'mid'), ('Xayah', 'bot'), ('Leona', 'sup')]",0,0.0,0.0,17024.0,17236.0,257.0,969.0,864.0,1.0,9.0,13.0,5.0,"[('Pantheon', 'top'), ('Elise', 'jng'), ('Yone', 'mid'), ('Senna', 'bot'), ('Galio', 'sup')]",0.0,16055.0,16372.0,256.0,6.0
NA1/3768367261,"[('Gragas', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,15883.0,17869.0,325.0,2141.0,1992.0,50.0,0.0,0.0,0.0,"[('Camille', 'top'), ('Graves', 'jng'), ('Sylas', 'mid'), ('Samira', 'bot'), ('Galio', 'sup')]",0.0,13742.0,15877.0,275.0,0.0
NA1/3768297528,"[('Renekton', 'top'), ('Nidalee', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Sett', 'sup')]",1,0.0,0.0,16734.0,18804.0,306.0,865.0,499.0,8.0,4.0,4.0,3.0,"[('Gangplank', 'top'), ('Taliyah', 'jng'), ('Tristana', 'mid'), (""Kai'Sa"", 'bot'), ('Rakan', 'sup')]",0.0,15869.0,18305.0,298.0,2.0
NA1/3768337077,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,1.0,0.0,16528.0,19066.0,316.0,987.0,1402.0,49.0,4.0,4.0,5.0,"[('Ornn', 'top'), ('Lillia', 'jng'), ('Jayce', 'mid'), ('Senna', 'bot'), ('Galio', 'sup')]",0.0,15541.0,17664.0,267.0,4.0
NA1/3768098083,"[('Wukong', 'top'), ('Kindred', 'jng'), ('Seraphine', 'mid'), ('Aphelios', 'bot'), ('Lulu', 'sup')]",1,1.0,0.0,15833.0,18637.0,308.0,1598.0,496.0,-2.0,0.0,0.0,0.0,"[('Camille', 'top'), ('Olaf', 'jng'), ('Galio', 'mid'), ('Jhin', 'bot'), ('Gragas', 'sup')]",0.0,14235.0,18141.0,310.0,0.0
NA1/3768048240,"[('Mordekaiser', 'top'), ('Pantheon', 'jng'), ('LeBlanc', 'mid'), (""Kai'Sa"", 'bot'), ('Seraphine', 'sup')]",0,0.0,0.0,15247.0,17759.0,285.0,-964.0,460.0,-13.0,3.0,5.0,4.0,"[('Camille', 'top'), ('Hecarim', 'jng'), ('Twisted Fate', 'mid'), ('Jhin', 'bot'), ('Leona', 'sup')]",0.0,16211.0,17299.0,298.0,6.0
NA1/3768427188,"[('Camille', 'top'), ('Olaf', 'jng'), ('Syndra', 'mid'), ('Vayne', 'bot'), ('Galio', 'sup')]",1,1.0,0.0,15279.0,19053.0,336.0,357.0,631.0,0.0,1.0,1.0,0.0,"[('Renekton', 'top'), ('Graves', 'jng'), ('Zoe', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0.0,14922.0,18422.0,336.0,0.0
NA1/3768308025,"[('Aatrox', 'top'), ('Udyr', 'jng'), ('Azir', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",1,1.0,0.0,16351.0,18362.0,312.0,2552.0,1774.0,33.0,4.0,5.0,0.0,"[('Ornn', 'top'), ('Olaf', 'jng'), ('Syndra', 'mid'), ('Senna', 'bot'), ('Nautilus', 'sup')]",0.0,13799.0,16588.0,279.0,0.0
NA1/3768347505,"[('Ornn', 'top'), ('Kindred', 'jng'), ('Seraphine', 'mid'), ('Aphelios', 'bot'), ('Galio', 'sup')]",0,0.0,0.0,15383.0,18183.0,310.0,-573.0,457.0,17.0,2.0,5.0,4.0,"[('Renekton', 'top'), ('Lillia', 'jng'), ('Yone', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,15956.0,17726.0,293.0,8.0
NA1/3768337434,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,0.0,0.0,14757.0,16977.0,307.0,-2207.0,-2147.0,13.0,1.0,1.0,8.0,"[('Ornn', 'top'), ('Ivern', 'jng'), ('Jayce', 'mid'), ('Senna', 'bot'), ('Galio', 'sup')]",0.0,16964.0,19124.0,294.0,8.0
NA1/3768268098,"[('Gragas', 'top'), ('Graves', 'jng'), ('Yone', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0,1.0,0.0,15040.0,16927.0,281.0,-63.0,-804.0,-31.0,2.0,4.0,0.0,"[(""Cho'Gath"", 'top'), ('Udyr', 'jng'), ('Twisted Fate', 'mid'), ('Senna', 'bot'), ('Alistar', 'sup')]",0.0,15103.0,17731.0,312.0,0.0
NA1/3768038621,"[('Gragas', 'top'), ('Graves', 'jng'), ('Viktor', 'mid'), ('Miss Fortune', 'bot'), ('Galio', 'sup')]",0,0.0,0.0,15260.0,18697.0,311.0,313.0,1472.0,18.0,3.0,3.0,2.0,"[('Ornn', 'top'), ('Taliyah', 'jng'), ('Lucian', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",0.0,14947.0,17225.0,293.0,2.0
NA1/3768507446,"[('Jax', 'top'), ('Ekko', 'jng'), ('Malphite', 'mid'), ('Senna', 'bot'), ('Galio', 'sup')]",0,1.0,0.0,14207.0,17486.0,262.0,-1043.0,-214.0,-56.0,2.0,1.0,1.0,"[('Camille', 'top'), ('Udyr', 'jng'), ('Twisted Fate', 'mid'), ('Ezreal', 'bot'), ('Braum', 'sup')]",0.0,15250.0,17700.0,318.0,2.0
NA1/3768298137,"[('Shen', 'top'), ('Kindred', 'jng'), ('Ekko', 'mid'), (""Kai'Sa"", 'bot'), ('Thresh', 'sup')]",1,1.0,0.0,16814.0,18197.0,310.0,1840.0,1312.0,-1.0,5.0,9.0,1.0,"[('Renekton', 'top'), ('Graves', 'jng'), ('Syndra', 'mid'), ('Senna', 'bot'), ('Leona', 'sup')]",0.0,14974.0,16885.0,311.0,2.0
NA1/3768427832,"[('Shen', 'top'), ('Kayn', 'jng'), ('Azir', 'mid'), ('Senna', 'bot'), ('Seraphine', 'sup')]",0,0.0,0.0,15598.0,17857.0,263.0,-212.0,10.0,-34.0,4.0,5.0,3.0,"[('Wukong', 'top'), ('Hecarim', 'jng'), ('Yone', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",0.0,15810.0,17847.0,297.0,2.0
NA1/3768347903,"[('Renekton', 'top'), ('Graves', 'jng'), ('Orianna', 'mid'), ('Samira', 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,17240.0,19320.0,301.0,2565.0,1898.0,21.0,7.0,6.0,2.0,"[('Camille', 'top'), ('Nidalee', 'jng'), ('Yone', 'mid'), (""Kai'Sa"", 'bot'), ('Thresh', 'sup')]",0.0,14675.0,17422.0,280.0,3.0
NA1/3768358350,"[('Sylas', 'top'), ('Olaf', 'jng'), ('Zoe', 'mid'), ('Ezreal', 'bot'), ('Pantheon', 'sup')]",1,1.0,0.0,17964.0,19244.0,272.0,2010.0,2187.0,9.0,10.0,9.0,4.0,"[('Aatrox', 'top'), ('Swain', 'jng'), ('Jarvan IV', 'mid'), ('Graves', 'bot'), ('Ornn', 'sup')]",0.0,15954.0,17057.0,263.0,4.0
ESPORTSTMNT02/1693111,"[('Gnar', 'top'), ('Lillia', 'jng'), ('Syndra', 'mid'), ('Samira', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,15669.0,18281.0,334.0,-232.0,-425.0,-12.0,2.0,3.0,2.0,"[('Kennen', 'top'), ('Olaf', 'jng'), ('Azir', 'mid'), ('Miss Fortune', 'bot'), ('Galio', 'sup')]",0.0,15901.0,18706.0,346.0,1.0
ESPORTSTMNT02/1693121,"[('Camille', 'top'), ('Lillia', 'jng'), ('Seraphine', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,1.0,0.0,16106.0,18414.0,328.0,667.0,55.0,9.0,3.0,3.0,2.0,"[('Gragas', 'top'), ('Graves', 'jng'), ('Syndra', 'mid'), ('Aphelios', 'bot'), ('Alistar', 'sup')]",0.0,15439.0,18359.0,319.0,3.0
6957-9515,"[('Aatrox', 'top'), ('Udyr', 'jng'), ('Azir', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16345.0,20404.0,365.0,-318.0,742.0,13.0,2.0,2.0,3.0,"[('Renekton', 'top'), ('Pantheon', 'jng'), ('Syndra', 'mid'), ('Xayah', 'bot'), ('Nautilus', 'sup')]",0.0,16663.0,19662.0,352.0,3.0
ESPORTSTMNT02/1693141,"[('Fiora', 'top'), ('Lillia', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Gragas', 'sup')]",1,0.0,0.0,15163.0,19349.0,355.0,-626.0,43.0,28.0,0.0,0.0,2.0,"[('Aatrox', 'top'), ('Olaf', 'jng'), ('Syndra', 'mid'), ('Xayah', 'bot'), ('Rell', 'sup')]",0.0,15789.0,19306.0,327.0,3.0
6957-9516,"[('Gragas', 'top'), ('Olaf', 'jng'), ('Syndra', 'mid'), ('Xayah', 'bot'), ('Sett', 'sup')]",0,1.0,0.0,16424.0,19704.0,361.0,140.0,112.0,-5.0,2.0,2.0,2.0,"[('Renekton', 'top'), ('Pantheon', 'jng'), ('Orianna', 'mid'), ('Vayne', 'bot'), ('Leona', 'sup')]",0.0,16284.0,19592.0,366.0,2.0
ESPORTSTMNT02/1693175,"[('Aatrox', 'top'), ('Olaf', 'jng'), ('Zoe', 'mid'), ('Ezreal', 'bot'), ('Nautilus', 'sup')]",0,0.0,0.0,14816.0,18930.0,342.0,31.0,560.0,19.0,0.0,0.0,0.0,"[('Gragas', 'top'), ('Jarvan IV', 'jng'), ('Sett', 'mid'), (""Kai'Sa"", 'bot'), ('Seraphine', 'sup')]",0.0,14785.0,18370.0,323.0,0.0
6958-9517,"[('Renekton', 'top'), ('Graves', 'jng'), ('Galio', 'mid'), ('Senna', 'bot'), ('Leona', 'sup')]",0,1.0,0.0,16219.0,18427.0,308.0,516.0,-340.0,-38.0,4.0,8.0,1.0,"[('Gnar', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,15703.0,18767.0,346.0,1.0
ESPORTSTMNT02/1693196,"[('Ornn', 'top'), ('Olaf', 'jng'), ('Zoe', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0,1.0,0.0,15700.0,19803.0,352.0,135.0,403.0,4.0,2.0,0.0,1.0,"[('Gnar', 'top'), ('Lillia', 'jng'), ('Yone', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0.0,15565.0,19400.0,348.0,1.0
6958-9518,"[('Gragas', 'top'), ('Udyr', 'jng'), ('Azir', 'mid'), ('Samira', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,17627.0,20314.0,336.0,3052.0,2122.0,12.0,6.0,9.0,0.0,"[('Camille', 'top'), ('Nocturne', 'jng'), ('Syndra', 'mid'), ('Vayne', 'bot'), ('Galio', 'sup')]",0.0,14575.0,18192.0,324.0,0.0
ESPORTSTMNT02/1693276,"[('Wukong', 'top'), ('Udyr', 'jng'), ('Galio', 'mid'), (""Kai'Sa"", 'bot'), ('Morgana', 'sup')]",0,0.0,0.0,14329.0,18107.0,291.0,-2177.0,-972.0,-48.0,0.0,0.0,3.0,"[('Camille', 'top'), ('Lillia', 'jng'), ('Viktor', 'mid'), ('Senna', 'bot'), ('Alistar', 'sup')]",0.0,16506.0,19079.0,339.0,2.0
ESPORTSTMNT02/1693300,"[('Gragas', 'top'), ('Nidalee', 'jng'), ('Yone', 'mid'), ('Senna', 'bot'), ('Leona', 'sup')]",0,1.0,0.0,14769.0,17695.0,296.0,-517.0,-305.0,-29.0,1.0,2.0,2.0,"[('Sylas', 'top'), ('Pantheon', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Alistar', 'sup')]",0.0,15286.0,18000.0,325.0,4.0
ESPORTSTMNT02/1683589,"[('Sion', 'top'), ('Karthus', 'jng'), ('Azir', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0,0.0,0.0,15012.0,18303.0,315.0,-2492.0,-1092.0,-20.0,1.0,2.0,5.0,"[('Sett', 'top'), ('Hecarim', 'jng'), ('Ryze', 'mid'), ('Jhin', 'bot'), ('Nautilus', 'sup')]",0.0,17504.0,19395.0,335.0,7.0
ESPORTSTMNT02/1683590,"[('Camille', 'top'), ('Taliyah', 'jng'), ('Twisted Fate', 'mid'), ('Aphelios', 'bot'), ('Leona', 'sup')]",0,1.0,0.0,15801.0,17890.0,310.0,-253.0,83.0,-17.0,1.0,3.0,0.0,"[('Shen', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Lulu', 'sup')]",0.0,16054.0,17807.0,327.0,0.0
ESPORTSTMNT05/1820964,"[('Shen', 'top'), ('Lillia', 'jng'), ('Yone', 'mid'), ('Samira', 'bot'), ('Alistar', 'sup')]",1,1.0,0.0,16596.0,20063.0,331.0,2285.0,3088.0,39.0,4.0,6.0,0.0,"[('Gragas', 'top'), ('Jarvan IV', 'jng'), ('Azir', 'mid'), ('Tristana', 'bot'), ('Morgana', 'sup')]",0.0,14311.0,16975.0,292.0,0.0
ESPORTSTMNT02/1693334,"[('Gnar', 'top'), ('Nidalee', 'jng'), ('Sett', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,0.0,0.0,14960.0,18337.0,343.0,-501.0,-1600.0,-7.0,0.0,0.0,1.0,"[('Aatrox', 'top'), ('Graves', 'jng'), ('Viktor', 'mid'), ('Jhin', 'bot'), ('Alistar', 'sup')]",0.0,15461.0,19937.0,350.0,0.0
ESPORTSTMNT05/1820981,"[('Gnar', 'top'), ('Graves', 'jng'), ('Azir', 'mid'), ('Xayah', 'bot'), ('Seraphine', 'sup')]",1,1.0,0.0,16344.0,18672.0,312.0,2704.0,1990.0,32.0,3.0,3.0,0.0,"[('Sett', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Jhin', 'bot'), ('Galio', 'sup')]",0.0,13640.0,16682.0,280.0,0.0
ESPORTSTMNT02/1683632,"[('Karma', 'top'), ('Udyr', 'jng'), ('Sylas', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,1.0,0.0,15823.0,17951.0,281.0,533.0,249.0,-25.0,4.0,8.0,2.0,"[('Yorick', 'top'), ('Olaf', 'jng'), ('Akali', 'mid'), ('Senna', 'bot'), ('Galio', 'sup')]",0.0,15290.0,17702.0,306.0,6.0
ESPORTSTMNT02/1693351,"[('Camille', 'top'), ('Pantheon', 'jng'), ('Ekko', 'mid'), ('Senna', 'bot'), ('Karma', 'sup')]",0,1.0,0.0,16712.0,17495.0,249.0,1723.0,-693.0,-66.0,6.0,10.0,2.0,"[('Gangplank', 'top'), ('Graves', 'jng'), ('Ryze', 'mid'), ('Aphelios', 'bot'), ('Thresh', 'sup')]",0.0,14989.0,18188.0,315.0,1.0
ESPORTSTMNT02/1683639,"[('Sett', 'top'), ('Sejuani', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Seraphine', 'sup')]",0,0.0,0.0,15168.0,18367.0,305.0,29.0,1039.0,7.0,2.0,4.0,2.0,"[('Camille', 'top'), ('Graves', 'jng'), ('Syndra', 'mid'), ('Ezreal', 'bot'), ('Alistar', 'sup')]",0.0,15139.0,17328.0,298.0,4.0
ESPORTSTMNT05/1820991,"[('Camille', 'top'), ('Udyr', 'jng'), ('Seraphine', 'mid'), ('Xayah', 'bot'), ('Rakan', 'sup')]",1,0.0,0.0,16104.0,17730.0,302.0,-1737.0,-1054.0,-15.0,4.0,6.0,7.0,"[('Renekton', 'top'), ('Lillia', 'jng'), ('Viktor', 'mid'), ('Jhin', 'bot'), ('Alistar', 'sup')]",0.0,17841.0,18784.0,317.0,11.0
ESPORTSTMNT02/1683643,"[('Wukong', 'top'), ('Udyr', 'jng'), ('Zoe', 'mid'), ('Jhin', 'bot'), ('Gragas', 'sup')]",1,1.0,0.0,15645.0,19016.0,336.0,-14.0,245.0,11.0,1.0,1.0,2.0,"[('Aatrox', 'top'), ('Graves', 'jng'), ('Syndra', 'mid'), ('Senna', 'bot'), ('Nautilus', 'sup')]",0.0,15659.0,18771.0,325.0,4.0
ESPORTSTMNT02/1683686,"[('Jax', 'top'), ('Taliyah', 'jng'), ('Galio', 'mid'), ('Jhin', 'bot'), ('Leona', 'sup')]",1,0.0,0.0,15241.0,18143.0,312.0,-1404.0,537.0,30.0,3.0,3.0,5.0,"[('Camille', 'top'), ('Jarvan IV', 'jng'), ('Twisted Fate', 'mid'), (""Kai'Sa"", 'bot'), ('Seraphine', 'sup')]",0.0,16645.0,17606.0,282.0,8.0
ESPORTSTMNT05/1821028,"[('Camille', 'top'), ('Graves', 'jng'), ('Twisted Fate', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",1,1.0,0.0,16308.0,18949.0,350.0,1399.0,1333.0,27.0,1.0,2.0,0.0,"[('Ornn', 'top'), ('Lillia', 'jng'), ('Lucian', 'mid'), ('Miss Fortune', 'bot'), ('Janna', 'sup')]",0.0,14909.0,17616.0,323.0,0.0
ESPORTSTMNT02/1693420,"[('Gnar', 'top'), ('Pantheon', 'jng'), ('Twisted Fate', 'mid'), (""Kai'Sa"", 'bot'), ('Thresh', 'sup')]",1,0.0,0.0,15840.0,18488.0,334.0,1267.0,-131.0,35.0,1.0,2.0,1.0,"[('Aatrox', 'top'), ('Hecarim', 'jng'), ('Orianna', 'mid'), ('Xayah', 'bot'), ('Seraphine', 'sup')]",0.0,14573.0,18619.0,299.0,1.0
ESPORTSTMNT02/1683693,"[('Wukong', 'top'), ('Graves', 'jng'), ('Viktor', 'mid'), ('Seraphine', 'bot'), ('Rell', 'sup')]",0,1.0,0.0,15080.0,17651.0,303.0,172.0,-322.0,-34.0,2.0,2.0,0.0,"[('Aatrox', 'top'), ('Lillia', 'jng'), ('Syndra', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0.0,14908.0,17973.0,337.0,0.0
ESPORTSTMNT02/1693426,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Orianna', 'mid'), (""Kai'Sa"", 'bot'), ('Maokai', 'sup')]",1,1.0,0.0,15992.0,19528.0,351.0,407.0,746.0,23.0,1.0,1.0,2.0,"[('Gragas', 'top'), ('Graves', 'jng'), ('Viktor', 'mid'), ('Xayah', 'bot'), ('Rakan', 'sup')]",0.0,15585.0,18782.0,328.0,2.0
ESPORTSTMNT05/1821033,"[('Maokai', 'top'), ('Lillia', 'jng'), ('Yone', 'mid'), ('Miss Fortune', 'bot'), ('Braum', 'sup')]",1,0.0,0.0,15109.0,18269.0,300.0,493.0,1273.0,-1.0,2.0,3.0,1.0,"[('Malphite', 'top'), ('Gragas', 'jng'), ('Yasuo', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",0.0,14616.0,16996.0,301.0,3.0
ESPORTSTMNT02/1683760,"[('Wukong', 'top'), ('Hecarim', 'jng'), ('Seraphine', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",0,0.0,0.0,15326.0,18181.0,319.0,-1254.0,580.0,4.0,2.0,3.0,4.0,"[('Sett', 'top'), ('Taliyah', 'jng'), ('Orianna', 'mid'), ('Xayah', 'bot'), ('Leona', 'sup')]",0.0,16580.0,17601.0,315.0,6.0
ESPORTSTMNT05/1821041,"[('Malphite', 'top'), ('Olaf', 'jng'), ('Orianna', 'mid'), ('Senna', 'bot'), ('Gragas', 'sup')]",1,0.0,0.0,14125.0,17391.0,307.0,-1147.0,-452.0,-10.0,0.0,0.0,1.0,"[('Gnar', 'top'), ('Pantheon', 'jng'), ('Sylas', 'mid'), ('Aphelios', 'bot'), ('Alistar', 'sup')]",0.0,15272.0,17843.0,317.0,2.0
ESPORTSTMNT02/1683789,"[('Renekton', 'top'), ('Taliyah', 'jng'), ('Yasuo', 'mid'), ('Seraphine', 'bot'), ('Gragas', 'sup')]",1,1.0,0.0,17854.0,20168.0,360.0,2499.0,493.0,18.0,2.0,5.0,1.0,"[('Ornn', 'top'), ('Udyr', 'jng'), ('Azir', 'mid'), ('Senna', 'bot'), ('Alistar', 'sup')]",0.0,15355.0,19675.0,342.0,2.0
ESPORTSTMNT02/1693496,"[('Sion', 'top'), ('Zac', 'jng'), ('Akali', 'mid'), ('Xayah', 'bot'), ('Rakan', 'sup')]",0,1.0,0.0,16112.0,17799.0,287.0,679.0,100.0,-12.0,5.0,11.0,3.0,"[('Aatrox', 'top'), ('Lillia', 'jng'), ('Galio', 'mid'), ('Miss Fortune', 'bot'), ('Thresh', 'sup')]",0.0,15433.0,17699.0,299.0,8.0
ESPORTSTMNT02/1693500,"[('Volibear', 'top'), ('Olaf', 'jng'), ('Seraphine', 'mid'), ('Samira', 'bot'), ('Rell', 'sup')]",1,1.0,0.0,15485.0,18151.0,329.0,1098.0,865.0,15.0,1.0,1.0,0.0,"[('Gragas', 'top'), ('Nidalee', 'jng'), ('Lucian', 'mid'), (""Kai'Sa"", 'bot'), ('Galio', 'sup')]",0.0,14387.0,17286.0,314.0,0.0
ESPORTSTMNT02/1683832,"[('Wukong', 'top'), ('Taliyah', 'jng'), ('Jayce', 'mid'), ('Seraphine', 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,17611.0,19495.0,330.0,2297.0,754.0,-5.0,6.0,6.0,1.0,"[('Aatrox', 'top'), (""Kha'Zix"", 'jng'), ('Ryze', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",0.0,15314.0,18741.0,335.0,1.0
ESPORTSTMNT05/1821050,"[('Aatrox', 'top'), ('Udyr', 'jng'), ('Seraphine', 'mid'), ('Senna', 'bot'), ('Nautilus', 'sup')]",1,1.0,0.0,16112.0,19602.0,359.0,1641.0,1206.0,38.0,1.0,0.0,0.0,"[('Wukong', 'top'), ('Pantheon', 'jng'), ('Anivia', 'mid'), ('Jhin', 'bot'), ('Galio', 'sup')]",0.0,14471.0,18396.0,321.0,0.0
ESPORTSTMNT02/1683835,"[('Gragas', 'top'), ('Taliyah', 'jng'), ('Tristana', 'mid'), ('Xayah', 'bot'), ('Braum', 'sup')]",1,1.0,0.0,16079.0,18498.0,267.0,398.0,1134.0,-13.0,6.0,10.0,4.0,"[('Ornn', 'top'), ('Nidalee', 'jng'), ('Syndra', 'mid'), (""Kai'Sa"", 'bot'), ('Senna', 'sup')]",0.0,15681.0,17364.0,280.0,8.0
ESPORTSTMNT02/1683836,"[('Gnar', 'top'), ('Olaf', 'jng'), ('Zoe', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,0.0,0.0,15536.0,19174.0,353.0,-29.0,211.0,29.0,0.0,0.0,1.0,"[('Gangplank', 'top'), ('Udyr', 'jng'), ('Anivia', 'mid'), ('Senna', 'bot'), ('Sett', 'sup')]",0.0,15565.0,18963.0,324.0,1.0
ESPORTSTMNT02/1683882,"[('Aatrox', 'top'), ('Udyr', 'jng'), ('Soraka', 'mid'), (""Kai'Sa"", 'bot'), ('Rell', 'sup')]",1,0.0,0.0,15446.0,18449.0,313.0,589.0,348.0,8.0,2.0,3.0,1.0,"[('Camille', 'top'), ('Lillia', 'jng'), ('Azir', 'mid'), ('Senna', 'bot'), ('Thresh', 'sup')]",0.0,14857.0,18101.0,305.0,3.0
ESPORTSTMNT02/1683902,"[('Volibear', 'top'), ('Lillia', 'jng'), ('Sylas', 'mid'), ('Miss Fortune', 'bot'), ('Leona', 'sup')]",1,1.0,0.0,15072.0,18905.0,341.0,257.0,415.0,24.0,0.0,0.0,0.0,"[('Renekton', 'top'), ('Taliyah', 'jng'), ('Cassiopeia', 'mid'), ('Jhin', 'bot'), ('Seraphine', 'sup')]",0.0,14815.0,18490.0,317.0,0.0
ESPORTSTMNT02/1683972,"[('Camille', 'top'), ('Nidalee', 'jng'), ('Viktor', 'mid'), ('Aphelios', 'bot'), ('Rakan', 'sup')]",0,0.0,0.0,15183.0,18479.0,328.0,-125.0,446.0,35.0,1.0,2.0,3.0,"[(""Cho'Gath"", 'top'), ('Hecarim', 'jng'), ('Seraphine', 'mid'), ('Senna', 'bot'), ('Thresh', 'sup')]",0.0,15308.0,18033.0,293.0,3.0
NA1/3770433988,"[('Shen', 'top'), ('Hecarim', 'jng'), ('Aurelion Sol', 'mid'), (""Kai'Sa"", 'bot'), ('Leona', 'sup')]",1,1.0,0.0,16782.0,18571.0,325.0,90.0,635.0,0.0,4.0,12.0,2.0,"[('Renekton', 'top'), ('Udyr', 'jng'), ('Corki', 'mid'), ('Xayah', 'bot'), ('Galio', 'sup')]",0.0,16692.0,17936.0,325.0,4.0
