,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
37587,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,4,Blue,bot,Viper,Griffin,Varus,Yuumi,Taric,Elise,Lucian,Kassadin,2074,1,6,0,4,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,27359.0,791.4851,0.38409899999999997,342.0926,450.0579,17.0,0.4918,19.0,0.5497,7.0,55.0,1.5911,17883,13376.0,386.9624,0.305963,17025.0,,405.0,361.0,44.0,21.0,8.0,11.7165,3566.0,3349.0,96.0,2138.0,2448.0,0.0,1428.0,901.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.0,5981.0,163.0,3511.0,4468.0,8.0,2183.0,1513.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0
37588,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,5,Blue,sup,Kabbie,Griffin,Tahm Kench,Yuumi,Taric,Elise,Lucian,Kassadin,2074,1,0,0,8,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3814.0,110.3375,0.0535456,523.0762,548.9392,59.0,1.7068,11.0,0.3182,19.0,89.0,2.5747,8348,3841.0,111.1186,0.08786619999999999,7375.0,,37.0,37.0,0.0,0.0,0.0,1.0704,2137.0,2655.0,17.0,2901.0,2835.0,70.0,-764.0,-180.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,4005.0,24.0,4454.0,4919.0,112.0,-1244.0,-914.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0
37589,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,6,Red,top,CuVee,Hanwha Life Esports,Gnar,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,0,3,1,2,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14624.0,423.0665,0.25,599.2189,518.2449,17.0,0.4918,8.0,0.2314,7.0,39.0,1.1283,12840,8333.0,241.0704,0.25811999999999996,12775.0,,318.0,305.0,13.0,12.0,0.0,9.1996,3510.0,5056.0,101.0,3447.0,5065.0,97.0,63.0,-9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.0,7937.0,151.0,5069.0,7716.0,148.0,410.0,221.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
37590,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,7,Red,jng,Haru,Hanwha Life Esports,Trundle,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,0,2,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2946.0,85.2266,0.0503624,960.2604,715.6027,14.0,0.405,23.0,0.6654,15.0,61.0,1.7647,9591,5084.0,147.0781,0.15748499999999999,9325.0,,189.0,52.0,137.0,89.0,12.0,5.4677,2957.0,3267.0,67.0,2945.0,3133.0,61.0,12.0,134.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4756.0,5476.0,110.0,4084.0,4708.0,82.0,672.0,768.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0
37591,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,8,Red,mid,Lava,Hanwha Life Esports,Zoe,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,0,2,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,22880.0,661.9094,0.391138,487.9846,271.2729,19.0,0.5497,6.0,0.1736,9.0,34.0,0.9836,13797,9290.0,268.756,0.28776199999999996,13060.0,,353.0,316.0,37.0,34.0,0.0,10.2122,3590.0,4854.0,94.0,3300.0,4585.0,88.0,290.0,269.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5679.0,7785.0,151.0,5411.0,7676.0,157.0,268.0,109.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
37592,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,9,Red,bot,Vsta,Hanwha Life Esports,Senna,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,1,1,1,2,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,7818.0,226.1716,0.13365,210.0579,81.6393,43.0,1.244,27.0,0.7811,11.0,100.0,2.893,7500,2993.0,86.5863,0.0927186,7625.0,,35.0,30.0,5.0,4.0,0.0,1.0125,2138.0,2448.0,0.0,3566.0,3349.0,96.0,-1428.0,-901.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.0,4468.0,8.0,5694.0,5981.0,163.0,-2183.0,-1513.0,-155.0,1.0,0.0,0.0,0.0,0.0,0.0
37593,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,10,Red,sup,Lehends,Hanwha Life Esports,Maokai,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,1,3,0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,10228.0,295.892,0.17485,808.0906,1206.5959,10.0,0.2893,8.0,0.2314,10.0,32.0,0.9257,11090,6583.0,190.4436,0.203915,11410.0,,252.0,252.0,0.0,0.0,0.0,7.2903,2901.0,2835.0,70.0,2137.0,2655.0,17.0,764.0,180.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.0,4919.0,112.0,3210.0,4005.0,24.0,1244.0,914.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
37594,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,100,Blue,team,,Griffin,,Yuumi,Taric,Elise,Lucian,Kassadin,2074,1,11,2,26,11,2,0.0,0.0,0.0,0.0,0.0,,,,0.3182,0.3761,0.0,3.0,3.0,,,,,,,3.0,,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,3.0,0.0,71229.0,2060.6268,,2570.0482,2178.6307,124.0,3.5873,58.0,1.6779,59.0,273.0,7.8978,66252,43719.0,1264.7734,,59778.0,0.0979706,,1036.0,253.0,156.0,18.0,37.2903,15395.0,18787.0,359.0,15096.0,18460.0,332.0,299.0,327.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,23468.0,30086.0,574.0,23879.0,30585.0,532.0,-411.0,-499.0,42.0,0.0,0.0,1.0,1.0,1.0,0.0
37595,ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,200,Red,team,,Hanwha Life Esports,,Aphelios,Rumble,Gragas,Jayce,Azir,2074,0,2,11,4,2,11,0.0,0.0,0.0,0.0,1.0,,,,0.0579,0.3761,1.0,3.0,3.0,,,,,,,3.0,,,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,10.0,1.0,1.0,0.0,3.0,58496.0,1692.2662,,3065.6123,2793.3558,103.0,2.9797,72.0,2.0829,52.0,266.0,7.6953,54818,32285.0,933.9923,,54195.0,-0.0979706,,955.0,192.0,139.0,12.0,33.1823,15096.0,18460.0,332.0,15395.0,18787.0,359.0,-299.0,-327.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,23879.0,30585.0,532.0,23468.0,30086.0,574.0,411.0,499.0,-42.0,1.0,1.0,0.0,0.0,0.0,1.0
37632,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,1,Blue,top,Thal,Seorabeol Gaming,Aatrox,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,3,1,7,18,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5021,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13355.0,372.5244,0.20713099999999998,871.2413,904.8536,8.0,0.2232,9.0,0.251,5.0,40.0,1.1158,13259,8595.0,239.749,0.203789,12825.0,,268.0,229.0,39.0,18.0,11.0,7.4756,3221.0,4297.0,63.0,3356.0,4565.0,89.0,-135.0,-268.0,-26.0,1.0,0.0,0.0,0.0,0.0,0.0,5495.0,6961.0,111.0,4782.0,6715.0,124.0,713.0,246.0,-13.0,2.0,1.0,0.0,0.0,1.0,2.0
37633,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,2,Blue,jng,KaKAO,Seorabeol Gaming,Trundle,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,3,0,14,18,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5021,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8813.0,245.8298,0.136687,1021.1715,815.537,15.0,0.4184,19.0,0.53,15.0,60.0,1.6736,11915,7251.0,202.2594,0.171924,10695.0,,150.0,27.0,123.0,64.0,8.0,4.1841,3160.0,3513.0,64.0,2723.0,2518.0,46.0,437.0,995.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,5185.0,5898.0,86.0,4163.0,4494.0,76.0,1022.0,1404.0,10.0,1.0,3.0,0.0,0.0,1.0,2.0
37634,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,3,Blue,mid,DanChung,Seorabeol Gaming,Syndra,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,4,2,4,18,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14635.0,408.2287,0.22698400000000002,331.576,175.4533,16.0,0.4463,4.0,0.1116,5.0,29.0,0.8089,13846,9182.0,256.1227,0.21770599999999998,12550.0,,278.0,255.0,23.0,20.0,1.0,7.7545,3372.0,4982.0,93.0,3350.0,4968.0,93.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5651.0,7620.0,139.0,5513.0,8357.0,153.0,138.0,-737.0,-14.0,1.0,0.0,1.0,1.0,0.0,0.0
37635,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,4,Blue,bot,Sangyoon,Seorabeol Gaming,Miss Fortune,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,7,1,5,18,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021,0.6974,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,21852.0,609.5397,0.338917,339.1353,398.7448,16.0,0.4463,21.0,0.5858,10.0,52.0,1.4505,18532,13868.0,386.834,0.328807,16350.0,,401.0,338.0,63.0,49.0,9.0,11.1855,3387.0,3590.0,95.0,3331.0,3052.0,86.0,56.0,538.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5219.0,5986.0,154.0,5568.0,5162.0,146.0,-349.0,824.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
37636,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,5,Blue,sup,Nova,Seorabeol Gaming,Sett,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,1,3,6,18,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5821.0,162.371,0.0902817,505.5788,364.4909,73.0,2.0363,24.0,0.6695,23.0,112.0,3.1241,7944,3280.0,91.4923,0.07777460000000001,6825.0,,41.0,41.0,0.0,0.0,0.0,1.1437,2117.0,2593.0,14.0,2128.0,2856.0,14.0,-11.0,-263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,3823.0,20.0,3232.0,4352.0,24.0,-148.0,-529.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
37637,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,6,Red,top,Wizer,hyFresh Blade,Jayce,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,2,5,4,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25172.0,702.1478,0.337567,446.2762,296.5969,15.0,0.4184,25.0,0.6974,3.0,68.0,1.8968,13543,8879.0,247.6709,0.266497,13375.0,,318.0,284.0,34.0,19.0,0.0,8.8703,3356.0,4565.0,89.0,3221.0,4297.0,63.0,135.0,268.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,4782.0,6715.0,124.0,5495.0,6961.0,111.0,-713.0,-246.0,13.0,0.0,1.0,2.0,2.0,1.0,0.0
37638,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,7,Red,jng,Croco,hyFresh Blade,Gragas,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,2,8,3,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1953,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13801.0,384.9651,0.185077,807.6709,492.2176,32.0,0.8926,10.0,0.2789,18.0,64.0,1.7852,10030,5366.0,149.6792,0.16106099999999998,8935.0,,152.0,19.0,133.0,108.0,0.0,4.2399,2723.0,2518.0,46.0,3160.0,3513.0,64.0,-437.0,-995.0,-18.0,0.0,0.0,1.0,0.0,1.0,0.0,4163.0,4494.0,76.0,5185.0,5898.0,86.0,-1022.0,-1404.0,-10.0,0.0,1.0,2.0,1.0,3.0,0.0
37639,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,8,Red,mid,FireRain,hyFresh Blade,Zoe,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,1,2,2,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15444.0,430.795,0.20711,477.5732,275.1464,16.0,0.4463,8.0,0.2232,5.0,36.0,1.0042,11882,7218.0,201.3389,0.21664499999999998,12125.0,,304.0,288.0,16.0,12.0,0.0,8.4798,3350.0,4968.0,93.0,3372.0,4982.0,93.0,-22.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5513.0,8357.0,153.0,5651.0,7620.0,139.0,-138.0,737.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0
37640,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,9,Red,bot,Hollow,hyFresh Blade,Varus,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,2,2,3,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,15339.0,427.8661,0.205702,347.0293,193.8075,11.0,0.3068,16.0,0.4463,2.0,49.0,1.3668,14366,9702.0,270.6276,0.291198,13950.0,,351.0,328.0,23.0,19.0,0.0,9.7908,3331.0,3052.0,86.0,3387.0,3590.0,95.0,-56.0,-538.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.0,5162.0,146.0,5219.0,5986.0,154.0,349.0,-824.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
37641,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,10,Red,sup,Minit,hyFresh Blade,Tahm Kench,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,0,1,4,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953,0.6974,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4813.0,134.2538,0.0645442,334.9512,523.5704,57.0,1.59,9.0,0.251,19.0,81.0,2.2594,6816,2152.0,60.0279,0.064599,6375.0,,31.0,31.0,0.0,0.0,0.0,0.8647,2128.0,2856.0,14.0,2117.0,2593.0,14.0,11.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,4352.0,24.0,3084.0,3823.0,20.0,148.0,529.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
37642,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,100,Blue,team,,Seorabeol Gaming,,Lee Sin,Lucian,Jarvan IV,Irelia,LeBlanc,2151,1,18,7,36,18,7,2.0,0.0,0.0,0.0,1.0,,,,0.5021,0.6974,1.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,2.0,0.0,64476.0,1798.4937,,3068.7029,2659.0795,128.0,3.5704,77.0,2.1478,58.0,293.0,8.1729,65496,42178.0,1176.5132,,59245.0,0.0786808,,890.0,248.0,151.0,29.0,31.7434,15257.0,18975.0,329.0,14888.0,17959.0,328.0,369.0,1016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,24634.0,30288.0,510.0,23258.0,29080.0,523.0,1376.0,1208.0,-13.0,4.0,4.0,1.0,1.0,2.0,4.0
37643,ESPORTSTMNT03/1351817,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351817?gameHash=6207a0db280bd578,CK,2020,Spring,0,2020-04-16 08:38:15,1,10.07,200,Red,team,,hyFresh Blade,,Aphelios,Elise,Olaf,Yuumi,Lissandra,2151,0,7,18,16,7,18,0.0,0.0,0.0,0.0,0.0,,,,0.1953,0.6974,0.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,74569.0,2080.0279,,2413.5007,1781.3389,131.0,3.6541,68.0,1.8968,47.0,298.0,8.3124,56637,33319.0,929.4003,,54760.0,-0.0786808,,950.0,206.0,158.0,0.0,32.2455,14888.0,17959.0,328.0,15257.0,18975.0,329.0,-369.0,-1016.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,23258.0,29080.0,523.0,24634.0,30288.0,510.0,-1376.0,-1208.0,13.0,1.0,2.0,4.0,4.0,4.0,1.0
37668,ESPORTSTMNT03/1351822,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351822?gameHash=5349abf2947f0dd9,LCK,2020,Spring,0,2020-04-16 09:08:07,2,10.07,1,Blue,top,CuVee,Hanwha Life Esports,Sylas,Ornn,Varus,Gragas,Galio,Azir,1757,0,0,3,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0341,0.4781,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4980.0,170.0626,0.229292,508.617,295.1167,13.0,0.4439,2.0,0.0683,6.0,27.0,0.922,10543,6683.0,228.2186,0.269615,10650.0,,248.0,235.0,13.0,4.0,0.0,8.469,3202.0,4522.0,84.0,3973.0,4820.0,81.0,-771.0,-298.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,5106.0,6896.0,133.0,5806.0,7118.0,131.0,-700.0,-222.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0
37669,ESPORTSTMNT03/1351822,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351822?gameHash=5349abf2947f0dd9,LCK,2020,Spring,0,2020-04-16 09:08:07,2,10.07,2,Blue,jng,Haru,Hanwha Life Esports,Rek'Sai,Ornn,Varus,Gragas,Galio,Azir,1757,0,0,2,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.4781,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1381.0,47.1599,0.0635849,922.9482,498.1673,13.0,0.4439,10.0,0.3415,13.0,37.0,1.2635,7433,3573.0,122.0148,0.144149,7550.0,,146.0,26.0,120.0,98.0,4.0,4.9858,2775.0,2661.0,54.0,3482.0,3322.0,57.0,-707.0,-661.0,-3.0,0.0,0.0,1.0,1.0,2.0,0.0,4170.0,4236.0,86.0,5190.0,5232.0,92.0,-1020.0,-996.0,-6.0,0.0,0.0,1.0,1.0,2.0,0.0
37670,ESPORTSTMNT03/1351822,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351822?gameHash=5349abf2947f0dd9,LCK,2020,Spring,0,2020-04-16 09:08:07,2,10.07,3,Blue,mid,Lava,Hanwha Life Esports,Akali,Ornn,Varus,Gragas,Galio,Azir,1757,0,1,4,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.4781,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6719.0,229.4479,0.30935999999999997,731.2009,330.1195,14.0,0.4781,6.0,0.2049,5.0,31.0,1.0586,10154,6294.0,214.9345,0.253922,9675.0,,258.0,250.0,8.0,8.0,0.0,8.8105,3139.0,4443.0,83.0,3593.0,4976.0,100.0,-454.0,-533.0,-17.0,0.0,0.0,1.0,0.0,1.0,0.0,4944.0,7220.0,138.0,6296.0,8719.0,167.0,-1352.0,-1499.0,-29.0,0.0,0.0,2.0,1.0,1.0,0.0
37671,ESPORTSTMNT03/1351822,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351822?gameHash=5349abf2947f0dd9,LCK,2020,Spring,0,2020-04-16 09:08:07,2,10.07,4,Blue,bot,Vsta,Hanwha Life Esports,Aphelios,Ornn,Varus,Gragas,Galio,Azir,1757,0,0,2,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.4781,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5667.0,193.5231,0.260924,294.9118,228.5942,15.0,0.5122,7.0,0.239,7.0,38.0,1.2977,10291,6431.0,219.613,0.259449,10375.0,,268.0,252.0,16.0,13.0,0.0,9.152,3279.0,2964.0,88.0,3379.0,3129.0,93.0,-100.0,-165.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5069.0,5172.0,140.0,5397.0,5285.0,155.0,-328.0,-113.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0
37672,ESPORTSTMNT03/1351822,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351822?gameHash=5349abf2947f0dd9,LCK,2020,Spring,0,2020-04-16 09:08:07,2,10.07,5,Blue,sup,Lehends,Hanwha Life Esports,Braum,Ornn,Varus,Gragas,Galio,Azir,1757,0,0,2,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.4781,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2972.0,101.4912,0.13683900000000002,360.2732,403.745,51.0,1.7416,12.0,0.4098,13.0,73.0,2.4929,5666,1806.0,61.6733,0.0728639,6125.0,,34.0,34.0,0.0,0.0,0.0,1.1611,2060.0,2903.0,11.0,2086.0,2582.0,12.0,-26.0,321.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3131.0,4048.0,21.0,3269.0,4192.0,20.0,-138.0,-144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
